"id","hotel_id","url_id","language","description","created_at","updated_at"
"fb23b8fb-e4d9-4087-978b-55c8b5f8c971","865f9903-40d7-4915-a494-938f87d6aac4","b5056300-931c-4c50-b5d7-1487201d51ca","it","Ubicato nel 3° distretto di Vienna, a 2 minuti a piedi dalla fermata degli autobus e della metropolitana di Erdberg e a circa 10 minuti di metropolitana dal centro della città, l'Ibis budget Wien Sankt Marx offre camere moderne con aria condizionata gratuita e TV satellitare a schermo piatto.

L'Ibis budget Sankt Marx è interamente coperto dal WiFi gratuito. Tutte le sistemazioni sono dotate di bagno con doccia e servizi igienici.

La ricca colazione a buffet viene servita dalle 06:30 alle 10:00 nei giorni feriali, e dalle 07:00 alle 10:30 nei weekend e nei giorni festivi. Avrete la possibilità di usufruire della terrazza durante la bella stagione.

Potrete acquistare bevande e snack dai distributori automatici in loco e utilizzare gratuitamente alcune postazioni computer con accesso a internet nell'area salotto.

L'Ibis budget Wien Sankt Marx dista meno di 5 minuti di auto dall'autostrada A23.","2026-03-13 22:50:56.975542+00","2026-03-13 22:50:56.975547+00"
"710c3a60-6107-413a-bdb9-e7ebe91e1d42","83956a58-b518-427b-9549-1cabe71bbb80","0c4429ec-e07d-4a88-8a13-74d7bc054480","es","El Motel One es un hotel moderno ubicado en Westbahnhof, Viena, una zona comercial y bien comunicada con el transporte público. Se encuentra a 10 minutos en metro del centro de la ciudad y ofrece habitaciones insonorizadas con conexión Wi-Fi gratuita y aire acondicionado.

Las habitaciones son elegantes y disponen de TV de pantalla plana con canales vía satélite, zona de trabajo móvil y baño de diseño con muebles elegantes y ducha de efecto lluvia.

El Motel One Wien Westbahnhof cuenta con recepción 24 horas y un bar decorado con sillas de Arne Jacobsen y lámparas de araña de Swarovski.

La calle comercial Mariahilfer Straße está a solo unos pasos y las líneas de metro U3 y U6 paran en el mismo complejo. Además, al lado del establecimiento hay una parada del autobús que va al aeropuerto.","2026-03-13 22:52:16.343694+00","2026-03-13 22:52:16.343697+00"
"71b17ed6-8680-4cf5-b2b0-863e7e4eb24c","c739b6cd-468e-4def-8d91-890dbad78541","0c4429ec-e07d-4a88-8a13-74d7bc054480","en","The Motel One is a modern hotel in Vienna’s Westbahnhof transport hub and shopping complex, a 10-minute underground ride from the city centre. It offers free WiFi and air-conditioned, soundproof rooms.

The stylish rooms include a flat-screen satellite TV, a mobile workstation, and a design bathroom with elegant furnishings and a rain shower.

Motel One Wien Westbahnhof features a 24-hour front desk and a bar decorated with Arne Jacobsen chairs and Swarovski chandeliers.

The Mariahilfer Straße shopping street is just a few steps away, and the underground lines U3 and U6 stop in the complex. An airport bus stop is right outside.","2026-03-13 22:58:30.441063+00","2026-03-13 22:58:30.441065+00"
"085d5c3c-311c-4e97-bbb7-10111369f667","b8139995-1b3b-4dde-a5a3-60157a245fbb","1c1b8b3a-0fa9-41f1-860d-0f96752b8fa1","es","El Motel One Wien-Hauptbahnhof, recién inaugurado en mayo de 2015, está situado al lado de la estación principal de tren de Viena. Ofrece un bar, conexión WiFi gratuita y una recepción abierta las 24 horas.

Las modernas habitaciones del Wien-Hauptbahnhof Motel One cuentan con aire acondicionado, TV de pantalla plana y baño.

La estación de tren alberga una amplia gama de tiendas, restaurantes y supermercados, además de una estación de metro que conecta directamente con el centro de la ciudad en solo 5 minutos. El palacio Belvedere está a 10 minutos a pie.","2026-03-13 23:02:26.709529+00","2026-03-13 23:02:26.709533+00"
"8e17c95c-f9e1-4cae-a38d-910a316f47c0","4f1f1a14-eab1-49a1-926c-d888bca7825b","b5056300-931c-4c50-b5d7-1487201d51ca","pt","O Ibis budget Wien Sankt Marx está localizado a 2 minutos a pé da Estação Rodoviária e de Metro de Erdberg, no 3º distrito de Viena. Apresenta quartos modernos com ar condicionado gratuito e uma televisão de ecrã plano com canais por satélite. O centro da cidade fica a cerca de 10 minutos de metro.

Todas as áreas do Ibis budget Sankt Marx possuem acesso Wi-Fi gratuito. Além disso, todos os quartos incluem uma casa de banho com um chuveiro e WC.

O vasto buffet de pequeno-almoço é servido das 06:30h às 10:00h nos dias de semana e das 07:00h às 10:30h ao fim-de-semana e feriados. Os hóspedes podem usufruir de um terraço, quando o estado do tempo assim o permitir.

Os hóspedes poderão adquirir bebidas e snacks nas máquinas de venda automática. A área de estar dispõe de computadores com acesso gratuito à Internet.

Por sua vez, a Auto-Estrada A23 fica a 5 minutos de carro.","2026-03-13 22:59:49.33968+00","2026-03-13 22:59:49.339684+00"
"d799511a-3c61-455d-b67f-e663738a927f","3e94be38-c337-4ae7-b288-9b64b3b75f9a","0c4429ec-e07d-4a88-8a13-74d7bc054480","de","Mitten im Verkehrsknotenpunkt und Einkaufszentrum Wien Westbahnhof sowie eine 10-minütige U-Bahnfahrt vom Stadtzentrum entfernt erwartet Sie das moderne Hotel Motel One. Freuen Sie sich auf kostenfreies WLAN sowie klimatisierte und schallisolierte Zimmer.

Die stilvollen Zimmer sind mit einem Flachbild-Sat-TV, einem mobilen Arbeitsplatz und einem elegant eingerichteten Designer-Badezimmer mit Regendusche ausgestattet.

Das Motel One Wien Westbahnhof verfügt über eine 24-Stunden-Rezeption und die mit Swarovski-Kronleuchtern geschmückte Hotelbar lädt mit Sesseln von Arne Jacobsen zum Verweilen ein.

Die Einkaufsstraße Mariahilfer Straße liegt nur wenige Schritte entfernt und die U-Bahnlinien U3 und U6 halten innerhalb des Komplexes. Die Haltestelle für den Flughafenbus befindet sich direkt vor der Haustür.","2026-03-13 23:01:08.863784+00","2026-03-13 23:01:08.863789+00"
"3f49c06a-557d-484a-9afc-b7f0eba16325","e6f99998-fc7e-4d69-be75-60d82db7055f","0c4429ec-e07d-4a88-8a13-74d7bc054480","fr","Le Motel One est un hôtel moderne, situé dans le quartier Westbahnhof de Vienne, bien desservi par les transports en commun et comptant de nombreux commerces, à 10 minutes en métro du centre-ville. Il propose une connexion Wi-Fi gratuite ainsi que des chambres climatisées et insonorisées.

Les chambres raffinées disposent de la télévision par satellite à écran plat, d'un espace de travail mobile ainsi que d'une salle de bains moderne aménagée de façon élégante et dotée d'une douche à effet pluie.

Le Motel One Wien Westbahnhof possède une réception ouverte 24h/24 et un bar décoré avec des chaises Arne Jacobsen et des lustres Swarovski.

La rue commerçante Mariahilfer Straße est située à seulement quelques pas et les lignes de métro U3 et U6 s'arrêtent au sein du complexe. Vous trouverez l’arrêt de la navette aéroport devant l’établissement.","2026-03-13 23:05:45.240254+00","2026-03-13 23:05:45.240258+00"
"a403e32c-d5ad-47d3-8461-5dfb7f86a005","588c8938-923a-48e2-b632-0897386e5e2b","0c4429ec-e07d-4a88-8a13-74d7bc054480","it","Situato all'interno della stazione Westbahnhof di Vienna, importante snodo logistico e complesso commerciale, il moderno Motel One sorge a 10 minuti di metropolitana dal centro della città e offre la connessione Wi-Fi gratuita e camere insonorizzate e climatizzate.

Le eleganti sistemazioni dispongono di TV satellitare a schermo piatto, postazione lavoro mobile e bagno di design con arredi raffinati e doccia con getto a pioggia.

Il Motel One Wien Westbahnhof ospita una reception aperta 24 ore su 24 e un bar impreziosito da lampadari Swarovski e sedie firmate Arne Jacobsen.

I rinomati negozi di Mariahilfer Strasse distano pochi passi dalla struttura, mentre le linee della metropolitana U3 e U6 fermano proprio all'interno del complesso; immediatamente all'esterno troverete invece la fermata dell'autobus per l'aeroporto.","2026-03-13 23:09:54.118965+00","2026-03-13 23:09:54.118969+00"
"f16ff60f-fffd-43ff-8c2f-120842584bb6","13125c77-bca1-466b-ac52-8c946bf043f1","0c4429ec-e07d-4a88-8a13-74d7bc054480","nl","Het Motel One is een modern hotel in het verkeersknooppunt en winkelcomplex Westbahnhof in Wenen, op 10 minuten met de metro van het stadscentrum. Het biedt geluiddichte kamers met airconditioning en gratis WiFi.

De stijlvolle kamers beschikken over een flatscreentelevisie satellietkanalen, een mobiel werkstation en een designbadkamer met elegant meubilair en een regendouche.

Motel One Wien Westbahnhof heeft een 24-uursreceptie en een bar met stoelen van Arne Jacobsen en Swarovski-kroonluchters.

U bevindt zich hier op een steenworp afstand van de winkelstraat Mariahilfer Straße. De metrolijnen U3 en U6 stoppen binnen het complex. De bus naar de luchthaven stopt voor de deur.","2026-03-13 23:12:30.6206+00","2026-03-13 23:12:30.620603+00"
"821e064a-683f-4d99-9a4b-5bf2f393fe34","0f2e2e11-fb73-4e61-9ac9-edc2e9ec1e60","1c1b8b3a-0fa9-41f1-860d-0f96752b8fa1","fr","Inauguré en mai 2015, le Motel One Wien-Hauptbahnhof se trouve juste à côté de la gare principale de Vienne. Vous bénéficierez d'un bar sur place, d'une connexion Wi-Fi gratuite et d'une réception ouverte 24h/24.

Les chambres modernes du Wien-Hauptbahnhof Motel One sont équipées de la climatisation, d'une télévision à écran plat et d'une salle de bains.

La gare comporte un large éventail de boutiques, restaurants et supermarchés ainsi qu'une station de métro, qui vous permettra de rejoindre directement le centre-ville en seulement 5 minutes. Le palais du Belvédère vous attend à 10 minutes de marche.","2026-03-13 23:15:54.442977+00","2026-03-13 23:15:54.44298+00"
"42110016-1378-4499-bf5c-00b516996ad4","14d1dddc-5a7d-47e6-8275-45ada58c47f0","0c4429ec-e07d-4a88-8a13-74d7bc054480","pt","O Motel One é um moderno hotel situado no centro de transportes e complexo comercial de Westbahnhof, em Viena, a 10 minutos de metro do centro da cidade. Dispõe de acesso Wi-Fi gratuito e quartos insonorizados com ar condicionado.

Os elegantes quartos incluem uma televisão de ecrã plano por satélite, uma área de trabalho móvel e uma casa de banho de design com mobiliário elegante e um chuveiro de efeito chuva.

O Motel One Wien Westbahnhof possui uma recepção 24 horas e um bar decorado com cadeiras Arne Jacobsen e candelabros Swarovski.

A rua comercial de Mariahilfer Straße fica a uma curta caminhada e as linhas de metro U3 e U6 param no complexo. O autocarro para o aeroporto pára à entrada do hotel.","2026-03-13 23:17:13.146448+00","2026-03-13 23:17:13.146452+00"
"c59950c9-62f6-4dec-bc83-06c6bd6aaefb","f8beee8d-04f1-4da9-aadd-427d3f206e4e","1c1b8b3a-0fa9-41f1-860d-0f96752b8fa1","it","Inaugurato a maggio 2015, il Motel One Wien-Hauptbahnhof si trova proprio accanto alla stazione ferroviaria centrale di Vienna e offre un bar in loco, la connessione WiFi gratuita e una reception aperta 24 ore su 24.

Le moderne camere del Wien-Hauptbahnhof Motel One sono climatizzate e provviste di bagno e TV a schermo piatto.

Nella vicina stazione ferroviaria troverete un'ampia scelta di negozi, ristoranti e supermercati, e una fermata della metropolitana con collegamenti diretti con il centro di Vienna in soli 5 minuti. Imperdibile il Belvedere, raggiungibile con una passeggiata di 10 minuti.","2026-03-13 23:18:31.945507+00","2026-03-13 23:18:31.945511+00"
"ebb56f43-f6bc-47f8-88b8-c6f22fa4d52c","9a60c097-566a-4ddd-ae25-40194d05e330","74b2e2df-8472-4f88-b8e3-77611a473162","es","Prize by Radisson, Vienna City está en Viena, a 10 min a pie de Estación Central de Viena, y ofrece vistas a la ciudad. Este hotel de 3 estrellas ofrece bar y tiene habitaciones con aire acondicionado, wifi gratis y baño privado. Hay parking privado en el propio alojamiento.

En el hotel, las habitaciones incluyen escritorio y TV de pantalla plana. En Prize by Radisson, Vienna City, las habitaciones disponen de ropa de cama y toallas.

El desayuno ofrece opciones buffet, continentales o americanas.

El personal habla alemán y inglés, y estará encantado de dar consejos sobre la zona en la recepción 24 horas.

Palacio Belvedere está a 13 min a pie del alojamiento, y Museo de la Historia Militar está a 600 metros. El aeropuerto (Aeropuerto internacional de Viena) está a 17 km.","2026-03-13 23:21:45.766562+00","2026-03-13 23:21:45.766565+00"
"a0b406c6-54ba-463d-aef0-80da8629f46d","fe6f0a3f-776e-4061-9bcf-87dbecada9b4","1c1b8b3a-0fa9-41f1-860d-0f96752b8fa1","de","Das im Mai 2015 neu eröffnete Motel One Wien-Hauptbahnhof liegt direkt neben dem Hauptbahnhof Wien. Es bietet eine hoteleigene Bar sowie kostenfreies WLAN und eine 24-Stunden-Rezeption.

Die modernen und klimatisierten Zimmer im Wien-Hauptbahnhof Motel One sind mit einem Flachbild-TV und einem Badezimmer ausgestattet.

Im Bahnhof finden Sie zahlreiche Geschäfte, Restaurants und Supermärkte sowie einen U-Bahnhof, von dem Sie in 5 Minuten direkt in die Innenstadt gelangen. Das Schloss Belvedere erreichen Sie zu Fuß in 10 Minuten.","2026-03-13 23:11:13.254343+00","2026-03-13 23:11:13.254346+00"
"388928eb-e1a8-4864-9c45-2cc1da731aef","6e3487fb-2654-462d-9601-eee63f2fe9b1","1c1b8b3a-0fa9-41f1-860d-0f96752b8fa1","nl","Motel One Wien-Hauptbahnhof is in mei 2015 geopend en ligt pal naast het Centraal Station van Wenen. U kunt genieten van de bar van het hotel en gebruikmaken van gratis WiFi en de 24-uursreceptie.

De moderne kamers van het Wien-Hauptbahnhof Motel One zijn voorzien van airconditioning en uitgerust met een flatscreen-tv en een badkamer.

Bij het treinstation vindt u een breed scala aan winkels, restaurants en supermarkten, evenals een metrostation met directe verbindingen met het stadscentrum, dat op slechts 5 minuten reizen ligt. Slot Belvedere bereikt u in 10 minuten lopen.","2026-03-13 23:23:04.982995+00","2026-03-13 23:23:04.982999+00"
"3d0837f6-d37f-4323-8047-dd475ea1335a","20b1cda9-98ac-449c-b223-0891aa6689a4","74b2e2df-8472-4f88-b8e3-77611a473162","fr","Hébergements Confortables:L’établissement Prize by Radisson, Vienna City propose des chambres confortables avec climatisation, salles de bains privatives, vues sur la ville et insonorisation. Chaque chambre est équipée d'un bureau, d'une télévision et d'une connexion Wi-Fi gratuite.Équipements Essentiels:Vous pourrez profiter d'un bar et d'une connexion Wi-Fi gratuite. L'hôtel dispose d'un ascenseur, d'une réception ouverte 24h/24, de services d'enregistrement et de départ express, ainsi que de menus pour régimes spéciaux.Options de Restauration:Les options de petit-déjeuner incluent des formules continentale, américaine, buffet, végétarienne et végane.Emplacement Idéal:Situé à Vienne, l'hôtel se trouve à moins de 1 km de la gare principale de Vienne et à 17 km de l'aéroport international de Vienne. Les attractions à proximité incluent le Palais du Belvédère et le Musée d'Histoire Militaire.Points Forts pour les Clients:Les clients apprécient le calme des chambres, la connectivité avec l'aéroport et la propreté de l'établissement.","2026-03-13 23:33:18.338027+00","2026-03-13 23:33:18.33803+00"
"27875fa7-2b81-4c8d-ba3a-8888552badbd","84c2e91c-b43a-4f62-bfe1-4c33c7128d7d","74b2e2df-8472-4f88-b8e3-77611a473162","it","Ubicato a Vienna, a 800 metri da Stazione Centrale di Vienna, Prize by Radisson, Vienna City offre una vista sulla città. Con un bar, questo hotel a 3 stelle dispone di camere climatizzate con WiFi gratuito e bagno privato. Il parcheggio privato è disponibile sul posto.

Presso questo hotel, tutte le camere sono provviste di una scrivania e una TV a schermo piatto. Presso Prize by Radisson, Vienna City, le camere sono dotate di lenzuola e asciugamani.

A colazione troverete opzioni a buffet, continentali o americane.

Lo staff della reception 24 ore su 24 parla tedesco e inglese, e sarà felice di aiutarvi con consigli utili sulla zona.

Belvedere è a 1,1 km da questa struttura, mentre Museo di Storia Militare si trova a 600 metri dalla struttura. Aeroporto di Vienna - Schwechat si trova a 17 km di distanza.","2026-03-13 23:37:27.836847+00","2026-03-13 23:37:27.83685+00"
